track,artist,track,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
781,Masego,5tkR9JkBj3Ueeo8W4k8IZD,0.598,https://api.spotify.com/v1/audio-analysis/5tkR9JkBj3Ueeo8W4k8IZD,0.818,188053,0.461,5tkR9JkBj3Ueeo8W4k8IZD,0.000135,6,0.108,-6.475,0,0.292,88.006,4,https://api.spotify.com/v1/tracks/5tkR9JkBj3Ueeo8W4k8IZD,audio_features,spotify:track:5tkR9JkBj3Ueeo8W4k8IZD,0.532
782,Masego,5z2XleKRbvbiytGucM5v2D,0.554,https://api.spotify.com/v1/audio-analysis/5z2XleKRbvbiytGucM5v2D,0.589,167143,0.431,5z2XleKRbvbiytGucM5v2D,0.0317,9,0.0878,-10.096,0,0.0475,134.688,4,https://api.spotify.com/v1/tracks/5z2XleKRbvbiytGucM5v2D,audio_features,spotify:track:5z2XleKRbvbiytGucM5v2D,0.159
783,Masego,4dulFGnSzdNW3iNdxxzgy7,0.252,https://api.spotify.com/v1/audio-analysis/4dulFGnSzdNW3iNdxxzgy7,0.839,197360,0.658,4dulFGnSzdNW3iNdxxzgy7,0.0202,2,0.149,-5.515,0,0.045,147.005,4,https://api.spotify.com/v1/tracks/4dulFGnSzdNW3iNdxxzgy7,audio_features,spotify:track:4dulFGnSzdNW3iNdxxzgy7,0.818
784,Masego,55POBlOBhLuXm2Z7M4Xn1k,0.567,https://api.spotify.com/v1/audio-analysis/55POBlOBhLuXm2Z7M4Xn1k,0.699,145946,0.412,55POBlOBhLuXm2Z7M4Xn1k,1.4e-05,5,0.324,-10.42,0,0.388,73.639,4,https://api.spotify.com/v1/tracks/55POBlOBhLuXm2Z7M4Xn1k,audio_features,spotify:track:55POBlOBhLuXm2Z7M4Xn1k,0.577
785,Masego,1gWL7x24c5s7q97b3yFeyi,0.67,https://api.spotify.com/v1/audio-analysis/1gWL7x24c5s7q97b3yFeyi,0.756,141920,0.458,1gWL7x24c5s7q97b3yFeyi,0.0,6,0.275,-6.434,1,0.212,87.893,4,https://api.spotify.com/v1/tracks/1gWL7x24c5s7q97b3yFeyi,audio_features,spotify:track:1gWL7x24c5s7q97b3yFeyi,0.551
786,Masego,0VEJDwMO26qNitqyDb47I0,0.147,https://api.spotify.com/v1/audio-analysis/0VEJDwMO26qNitqyDb47I0,0.821,188627,0.457,0VEJDwMO26qNitqyDb47I0,0.118,6,0.122,-12.116,1,0.195,113.923,4,https://api.spotify.com/v1/tracks/0VEJDwMO26qNitqyDb47I0,audio_features,spotify:track:0VEJDwMO26qNitqyDb47I0,0.252
787,The Hu,3NMel0L1RZfekf2wLABmj2,0.0221,https://api.spotify.com/v1/audio-analysis/3NMel0L1RZfekf2wLABmj2,0.375,317078,0.895,3NMel0L1RZfekf2wLABmj2,0.000244,8,0.661,-3.846,1,0.0605,172.129,4,https://api.spotify.com/v1/tracks/3NMel0L1RZfekf2wLABmj2,audio_features,spotify:track:3NMel0L1RZfekf2wLABmj2,0.67
788,The Hu,7dH9Qnbb7pwDahy1Vb9ZQa,0.0208,https://api.spotify.com/v1/audio-analysis/7dH9Qnbb7pwDahy1Vb9ZQa,0.624,282920,0.857,7dH9Qnbb7pwDahy1Vb9ZQa,0.206,10,0.11,-6.25,0,0.0542,131.926,4,https://api.spotify.com/v1/tracks/7dH9Qnbb7pwDahy1Vb9ZQa,audio_features,spotify:track:7dH9Qnbb7pwDahy1Vb9ZQa,0.324
789,The Hu,5hISmTJXBXdOes4htbUhGk,0.0888,https://api.spotify.com/v1/audio-analysis/5hISmTJXBXdOes4htbUhGk,0.557,338000,0.718,5hISmTJXBXdOes4htbUhGk,0.0511,8,0.661,-8.504,1,0.0415,172.039,4,https://api.spotify.com/v1/tracks/5hISmTJXBXdOes4htbUhGk,audio_features,spotify:track:5hISmTJXBXdOes4htbUhGk,0.49
790,The Hu,3Ksb0Eq6OmtmYuraqpsijU,0.0101,https://api.spotify.com/v1/audio-analysis/3Ksb0Eq6OmtmYuraqpsijU,0.552,253864,0.971,3Ksb0Eq6OmtmYuraqpsijU,0.00563,10,0.164,-4.756,0,0.0646,132.009,4,https://api.spotify.com/v1/tracks/3Ksb0Eq6OmtmYuraqpsijU,audio_features,spotify:track:3Ksb0Eq6OmtmYuraqpsijU,0.523
791,The Hu,0q8qLv0DTVWKkOS0R510Pg,0.0237,https://api.spotify.com/v1/audio-analysis/0q8qLv0DTVWKkOS0R510Pg,0.563,325227,0.66,0q8qLv0DTVWKkOS0R510Pg,0.347,8,0.118,-9.3,1,0.0285,167.042,4,https://api.spotify.com/v1/tracks/0q8qLv0DTVWKkOS0R510Pg,audio_features,spotify:track:0q8qLv0DTVWKkOS0R510Pg,0.375
792,The Hu,4ZQP4RH4dhYVpwTqTqnYrE,0.0451,https://api.spotify.com/v1/audio-analysis/4ZQP4RH4dhYVpwTqTqnYrE,0.426,272447,0.535,4ZQP4RH4dhYVpwTqTqnYrE,0.224,8,0.0729,-10.217,1,0.0356,177.029,3,https://api.spotify.com/v1/tracks/4ZQP4RH4dhYVpwTqTqnYrE,audio_features,spotify:track:4ZQP4RH4dhYVpwTqTqnYrE,0.104
793,The Hu,6BAAkpZMcndxE7jlFdjBY1,0.0237,https://api.spotify.com/v1/audio-analysis/6BAAkpZMcndxE7jlFdjBY1,0.638,294683,0.616,6BAAkpZMcndxE7jlFdjBY1,0.772,8,0.128,-10.352,1,0.0291,116.017,4,https://api.spotify.com/v1/tracks/6BAAkpZMcndxE7jlFdjBY1,audio_features,spotify:track:6BAAkpZMcndxE7jlFdjBY1,0.156
794,The Hu,2yKgGAUZNrZf2UR5BEOqGy,0.0125,https://api.spotify.com/v1/audio-analysis/2yKgGAUZNrZf2UR5BEOqGy,0.71,241293,0.619,2yKgGAUZNrZf2UR5BEOqGy,0.685,1,0.642,-8.833,1,0.034,125.006,4,https://api.spotify.com/v1/tracks/2yKgGAUZNrZf2UR5BEOqGy,audio_features,spotify:track:2yKgGAUZNrZf2UR5BEOqGy,0.763
795,The Hu,2foT3XJe8na45IRPNq2NJL,0.0821,https://api.spotify.com/v1/audio-analysis/2foT3XJe8na45IRPNq2NJL,0.42,327341,0.6,2foT3XJe8na45IRPNq2NJL,0.76,8,0.101,-9.797,1,0.0387,143.978,4,https://api.spotify.com/v1/tracks/2foT3XJe8na45IRPNq2NJL,audio_features,spotify:track:2foT3XJe8na45IRPNq2NJL,0.115
796,The Hu,3T6W3kDyjnVqULUucGxkpR,0.0106,https://api.spotify.com/v1/audio-analysis/3T6W3kDyjnVqULUucGxkpR,0.548,347093,0.535,3T6W3kDyjnVqULUucGxkpR,0.612,8,0.111,-9.669,1,0.0255,86.992,4,https://api.spotify.com/v1/tracks/3T6W3kDyjnVqULUucGxkpR,audio_features,spotify:track:3T6W3kDyjnVqULUucGxkpR,0.236
797,Elsa y Elmar,7fNPXeqDaUjWiZhiPHTG6y,0.00945,https://api.spotify.com/v1/audio-analysis/7fNPXeqDaUjWiZhiPHTG6y,0.794,240295,0.47,7fNPXeqDaUjWiZhiPHTG6y,2.79e-05,8,0.112,-7.311,1,0.0361,120.018,4,https://api.spotify.com/v1/tracks/7fNPXeqDaUjWiZhiPHTG6y,audio_features,spotify:track:7fNPXeqDaUjWiZhiPHTG6y,0.618
798,Elsa y Elmar,483rz2B4gM6w7m21gsfnTT,0.00261,https://api.spotify.com/v1/audio-analysis/483rz2B4gM6w7m21gsfnTT,0.708,187778,0.5,483rz2B4gM6w7m21gsfnTT,9.42e-06,11,0.103,-8.359,0,0.13,185.786,4,https://api.spotify.com/v1/tracks/483rz2B4gM6w7m21gsfnTT,audio_features,spotify:track:483rz2B4gM6w7m21gsfnTT,0.709
799,Elsa y Elmar,6ovwqC4WCPfDdCSpNzQ6UW,0.211,https://api.spotify.com/v1/audio-analysis/6ovwqC4WCPfDdCSpNzQ6UW,0.685,155133,0.5,6ovwqC4WCPfDdCSpNzQ6UW,0.00197,0,0.117,-10.911,1,0.0353,142.529,4,https://api.spotify.com/v1/tracks/6ovwqC4WCPfDdCSpNzQ6UW,audio_features,spotify:track:6ovwqC4WCPfDdCSpNzQ6UW,0.605
800,Elsa y Elmar,2VvOAa2Bfu6cIqg2m73Bvw,0.454,https://api.spotify.com/v1/audio-analysis/2VvOAa2Bfu6cIqg2m73Bvw,0.56,187663,0.349,2VvOAa2Bfu6cIqg2m73Bvw,0.00033,6,0.114,-10.0,1,0.0916,131.881,4,https://api.spotify.com/v1/tracks/2VvOAa2Bfu6cIqg2m73Bvw,audio_features,spotify:track:2VvOAa2Bfu6cIqg2m73Bvw,0.169
801,Elsa y Elmar,3jfjBL7YzFdg3sVzevAuq2,0.169,https://api.spotify.com/v1/audio-analysis/3jfjBL7YzFdg3sVzevAuq2,0.842,218853,0.41,3jfjBL7YzFdg3sVzevAuq2,4.53e-05,8,0.123,-9.38,0,0.0601,121.98,4,https://api.spotify.com/v1/tracks/3jfjBL7YzFdg3sVzevAuq2,audio_features,spotify:track:3jfjBL7YzFdg3sVzevAuq2,0.357
802,Elsa y Elmar,4my4sW28977js8RAomR0FS,0.0594,https://api.spotify.com/v1/audio-analysis/4my4sW28977js8RAomR0FS,0.757,200600,0.719,4my4sW28977js8RAomR0FS,0.00623,11,0.116,-6.725,0,0.0389,114.938,4,https://api.spotify.com/v1/tracks/4my4sW28977js8RAomR0FS,audio_features,spotify:track:4my4sW28977js8RAomR0FS,0.33
803,Elsa y Elmar,6UA7nUuBCi26vW6x0NDyfe,0.0117,https://api.spotify.com/v1/audio-analysis/6UA7nUuBCi26vW6x0NDyfe,0.715,205869,0.405,6UA7nUuBCi26vW6x0NDyfe,7.01e-05,9,0.333,-6.08,1,0.0703,76.069,4,https://api.spotify.com/v1/tracks/6UA7nUuBCi26vW6x0NDyfe,audio_features,spotify:track:6UA7nUuBCi26vW6x0NDyfe,0.419
804,Elsa y Elmar,1kCug2N6kFpB2F5lCcrJuM,0.0617,https://api.spotify.com/v1/audio-analysis/1kCug2N6kFpB2F5lCcrJuM,0.742,201333,0.78,1kCug2N6kFpB2F5lCcrJuM,0.0836,6,0.0665,-5.663,1,0.042,90.028,4,https://api.spotify.com/v1/tracks/1kCug2N6kFpB2F5lCcrJuM,audio_features,spotify:track:1kCug2N6kFpB2F5lCcrJuM,0.598
805,Elsa y Elmar,1SMFkbsVQ3bhhiu0t3q0ex,0.00757,https://api.spotify.com/v1/audio-analysis/1SMFkbsVQ3bhhiu0t3q0ex,0.572,243267,0.376,1SMFkbsVQ3bhhiu0t3q0ex,0.179,9,0.12,-12.787,0,0.0451,177.275,4,https://api.spotify.com/v1/tracks/1SMFkbsVQ3bhhiu0t3q0ex,audio_features,spotify:track:1SMFkbsVQ3bhhiu0t3q0ex,0.696
806,Elsa y Elmar,3tp88MGqFKSLfoieHOfbNC,0.315,https://api.spotify.com/v1/audio-analysis/3tp88MGqFKSLfoieHOfbNC,0.814,195947,0.601,3tp88MGqFKSLfoieHOfbNC,0.00413,11,0.0951,-7.062,0,0.0484,114.947,4,https://api.spotify.com/v1/tracks/3tp88MGqFKSLfoieHOfbNC,audio_features,spotify:track:3tp88MGqFKSLfoieHOfbNC,0.536
807,Natalie Perez,5L5ct7rhZeYKLkb0qJn168,0.667,https://api.spotify.com/v1/audio-analysis/5L5ct7rhZeYKLkb0qJn168,0.61,184080,0.734,5L5ct7rhZeYKLkb0qJn168,0.000126,0,0.222,-7.328,1,0.0311,88.967,4,https://api.spotify.com/v1/tracks/5L5ct7rhZeYKLkb0qJn168,audio_features,spotify:track:5L5ct7rhZeYKLkb0qJn168,0.887
808,Natalie Perez,0wI10Orwr3szwsgcmFKwA5,0.0826,https://api.spotify.com/v1/audio-analysis/0wI10Orwr3szwsgcmFKwA5,0.683,194147,0.701,0wI10Orwr3szwsgcmFKwA5,0.0,11,0.56,-6.843,0,0.0481,91.979,4,https://api.spotify.com/v1/tracks/0wI10Orwr3szwsgcmFKwA5,audio_features,spotify:track:0wI10Orwr3szwsgcmFKwA5,0.962
809,Natalie Perez,07yT6wbj4ewImoplR8RMNY,0.234,https://api.spotify.com/v1/audio-analysis/07yT6wbj4ewImoplR8RMNY,0.359,207893,0.346,07yT6wbj4ewImoplR8RMNY,0.00699,0,0.131,-7.606,1,0.0298,176.536,3,https://api.spotify.com/v1/tracks/07yT6wbj4ewImoplR8RMNY,audio_features,spotify:track:07yT6wbj4ewImoplR8RMNY,0.31
810,Natalie Perez,5UFZQJtPg1LuUGOoHVhpFu,0.523,https://api.spotify.com/v1/audio-analysis/5UFZQJtPg1LuUGOoHVhpFu,0.536,201522,0.795,5UFZQJtPg1LuUGOoHVhpFu,0.0,0,0.104,-5.742,1,0.0655,171.775,4,https://api.spotify.com/v1/tracks/5UFZQJtPg1LuUGOoHVhpFu,audio_features,spotify:track:5UFZQJtPg1LuUGOoHVhpFu,0.657
811,Natalie Perez,3Jg5JiM9JHmePPTHdrcxgk,0.0819,https://api.spotify.com/v1/audio-analysis/3Jg5JiM9JHmePPTHdrcxgk,0.613,215760,0.532,3Jg5JiM9JHmePPTHdrcxgk,0.00506,9,0.107,-6.39,0,0.0304,91.994,4,https://api.spotify.com/v1/tracks/3Jg5JiM9JHmePPTHdrcxgk,audio_features,spotify:track:3Jg5JiM9JHmePPTHdrcxgk,0.611
812,Natalie Perez,7CMtltr8SiCLITZswiYFRt,0.624,https://api.spotify.com/v1/audio-analysis/7CMtltr8SiCLITZswiYFRt,0.672,234485,0.745,7CMtltr8SiCLITZswiYFRt,4.99e-06,8,0.107,-6.139,1,0.0544,90.04,4,https://api.spotify.com/v1/tracks/7CMtltr8SiCLITZswiYFRt,audio_features,spotify:track:7CMtltr8SiCLITZswiYFRt,0.766
813,Natalie Perez,3onxiSFg79iUzfcIQjWcTk,0.556,https://api.spotify.com/v1/audio-analysis/3onxiSFg79iUzfcIQjWcTk,0.474,184083,0.74,3onxiSFg79iUzfcIQjWcTk,0.0,0,0.312,-6.971,1,0.0362,88.222,4,https://api.spotify.com/v1/tracks/3onxiSFg79iUzfcIQjWcTk,audio_features,spotify:track:3onxiSFg79iUzfcIQjWcTk,0.881
814,Natalie Perez,41p76FyeNdW9IP61WBzhDY,0.193,https://api.spotify.com/v1/audio-analysis/41p76FyeNdW9IP61WBzhDY,0.36,248733,0.295,41p76FyeNdW9IP61WBzhDY,4e-05,10,0.186,-7.934,1,0.0345,116.124,5,https://api.spotify.com/v1/tracks/41p76FyeNdW9IP61WBzhDY,audio_features,spotify:track:41p76FyeNdW9IP61WBzhDY,0.132
815,Natalie Perez,64lMALsatSSklqc6feBoNn,0.429,https://api.spotify.com/v1/audio-analysis/64lMALsatSSklqc6feBoNn,0.533,202787,0.79,64lMALsatSSklqc6feBoNn,2.97e-05,0,0.0915,-6.452,1,0.05,171.888,4,https://api.spotify.com/v1/tracks/64lMALsatSSklqc6feBoNn,audio_features,spotify:track:64lMALsatSSklqc6feBoNn,0.683
816,Natalie Perez,5vAfOdIet9g4HQ4eTzB5Ve,0.516,https://api.spotify.com/v1/audio-analysis/5vAfOdIet9g4HQ4eTzB5Ve,0.558,232947,0.74,5vAfOdIet9g4HQ4eTzB5Ve,0.00013,8,0.102,-6.371,1,0.0691,179.797,4,https://api.spotify.com/v1/tracks/5vAfOdIet9g4HQ4eTzB5Ve,audio_features,spotify:track:5vAfOdIet9g4HQ4eTzB5Ve,0.841
817,Goldfish,2Dotbvpzwo75ZW8ZaItbSR,0.0129,https://api.spotify.com/v1/audio-analysis/2Dotbvpzwo75ZW8ZaItbSR,0.647,192986,0.759,2Dotbvpzwo75ZW8ZaItbSR,2.13e-06,9,0.394,-5.99,1,0.0444,125.014,4,https://api.spotify.com/v1/tracks/2Dotbvpzwo75ZW8ZaItbSR,audio_features,spotify:track:2Dotbvpzwo75ZW8ZaItbSR,0.397
818,Goldfish,64dkTKKNLwbjBuU4xnS2ei,0.0357,https://api.spotify.com/v1/audio-analysis/64dkTKKNLwbjBuU4xnS2ei,0.656,203707,0.618,64dkTKKNLwbjBuU4xnS2ei,0.000325,9,0.315,-6.608,1,0.0284,127.034,4,https://api.spotify.com/v1/tracks/64dkTKKNLwbjBuU4xnS2ei,audio_features,spotify:track:64dkTKKNLwbjBuU4xnS2ei,0.229
819,Goldfish,0JshnWfAOhnJiob29TL7XO,0.00363,https://api.spotify.com/v1/audio-analysis/0JshnWfAOhnJiob29TL7XO,0.764,181663,0.673,0JshnWfAOhnJiob29TL7XO,0.0119,7,0.211,-7.844,1,0.0386,121.014,4,https://api.spotify.com/v1/tracks/0JshnWfAOhnJiob29TL7XO,audio_features,spotify:track:0JshnWfAOhnJiob29TL7XO,0.41
820,Goldfish,42uG027pzJkSk63FZkUd0I,0.0506,https://api.spotify.com/v1/audio-analysis/42uG027pzJkSk63FZkUd0I,0.704,157787,0.506,42uG027pzJkSk63FZkUd0I,3.12e-05,10,0.101,-9.161,1,0.199,77.012,4,https://api.spotify.com/v1/tracks/42uG027pzJkSk63FZkUd0I,audio_features,spotify:track:42uG027pzJkSk63FZkUd0I,0.456
821,Goldfish,7pcd9XP1fZsiFGFCOFhtY3,0.0131,https://api.spotify.com/v1/audio-analysis/7pcd9XP1fZsiFGFCOFhtY3,0.708,359227,0.703,7pcd9XP1fZsiFGFCOFhtY3,0.898,6,0.0708,-7.099,1,0.0454,121.04,4,https://api.spotify.com/v1/tracks/7pcd9XP1fZsiFGFCOFhtY3,audio_features,spotify:track:7pcd9XP1fZsiFGFCOFhtY3,0.675
822,Goldfish,2MPZzvA9W1iMopiEuDJA3X,0.0145,https://api.spotify.com/v1/audio-analysis/2MPZzvA9W1iMopiEuDJA3X,0.587,170285,0.908,2MPZzvA9W1iMopiEuDJA3X,0.198,10,0.663,-5.228,1,0.0777,122.023,4,https://api.spotify.com/v1/tracks/2MPZzvA9W1iMopiEuDJA3X,audio_features,spotify:track:2MPZzvA9W1iMopiEuDJA3X,0.525
823,Goldfish,03fq4VKSchqtYfZsmE4C96,0.00992,https://api.spotify.com/v1/audio-analysis/03fq4VKSchqtYfZsmE4C96,0.674,202144,0.844,03fq4VKSchqtYfZsmE4C96,0.000153,2,0.0779,-7.771,1,0.0695,120.974,4,https://api.spotify.com/v1/tracks/03fq4VKSchqtYfZsmE4C96,audio_features,spotify:track:03fq4VKSchqtYfZsmE4C96,0.177
824,Goldfish,6vpH7xoHtuQMWqlivUyx2B,0.00851,https://api.spotify.com/v1/audio-analysis/6vpH7xoHtuQMWqlivUyx2B,0.559,203081,0.752,6vpH7xoHtuQMWqlivUyx2B,0.000573,7,0.268,-4.47,1,0.0598,125.987,4,https://api.spotify.com/v1/tracks/6vpH7xoHtuQMWqlivUyx2B,audio_features,spotify:track:6vpH7xoHtuQMWqlivUyx2B,0.336
825,Goldfish,6wGM5YvgSNI5MDgQjQ0CaO,0.0993,https://api.spotify.com/v1/audio-analysis/6wGM5YvgSNI5MDgQjQ0CaO,0.723,340987,0.688,6wGM5YvgSNI5MDgQjQ0CaO,0.00347,1,0.102,-7.14,1,0.0303,127.008,4,https://api.spotify.com/v1/tracks/6wGM5YvgSNI5MDgQjQ0CaO,audio_features,spotify:track:6wGM5YvgSNI5MDgQjQ0CaO,0.684
826,Goldfish,3XrCCwqtq4E4f6vPnpCLAl,0.126,https://api.spotify.com/v1/audio-analysis/3XrCCwqtq4E4f6vPnpCLAl,0.71,207560,0.925,3XrCCwqtq4E4f6vPnpCLAl,0.000288,10,0.0973,-5.217,0,0.0364,125.038,4,https://api.spotify.com/v1/tracks/3XrCCwqtq4E4f6vPnpCLAl,audio_features,spotify:track:3XrCCwqtq4E4f6vPnpCLAl,0.776
827,Florian,1Fb4Z1wEuqDZiqQNL0Vyzh,0.299,https://api.spotify.com/v1/audio-analysis/1Fb4Z1wEuqDZiqQNL0Vyzh,0.598,227997,0.297,1Fb4Z1wEuqDZiqQNL0Vyzh,0.0324,7,0.117,-7.791,1,0.0309,168.012,4,https://api.spotify.com/v1/tracks/1Fb4Z1wEuqDZiqQNL0Vyzh,audio_features,spotify:track:1Fb4Z1wEuqDZiqQNL0Vyzh,0.669
828,Florian,6OU9VH0luFi6oSZ5arLiOy,0.651,https://api.spotify.com/v1/audio-analysis/6OU9VH0luFi6oSZ5arLiOy,0.83,230688,0.298,6OU9VH0luFi6oSZ5arLiOy,0.00255,0,0.0888,-12.053,1,0.0667,129.925,4,https://api.spotify.com/v1/tracks/6OU9VH0luFi6oSZ5arLiOy,audio_features,spotify:track:6OU9VH0luFi6oSZ5arLiOy,0.704
829,Florian,7qlnDFtpzhMPhwviyX4UqC,0.348,https://api.spotify.com/v1/audio-analysis/7qlnDFtpzhMPhwviyX4UqC,0.851,204084,0.446,7qlnDFtpzhMPhwviyX4UqC,5.06e-05,7,0.113,-7.366,1,0.0484,110.042,4,https://api.spotify.com/v1/tracks/7qlnDFtpzhMPhwviyX4UqC,audio_features,spotify:track:7qlnDFtpzhMPhwviyX4UqC,0.778
830,Florian,2VPlz0AYrQxHKIs87IFzWY,0.22,https://api.spotify.com/v1/audio-analysis/2VPlz0AYrQxHKIs87IFzWY,0.717,196902,0.535,2VPlz0AYrQxHKIs87IFzWY,0.00481,4,0.103,-9.157,0,0.0425,135.972,4,https://api.spotify.com/v1/tracks/2VPlz0AYrQxHKIs87IFzWY,audio_features,spotify:track:2VPlz0AYrQxHKIs87IFzWY,0.791
831,Florian,7Mom3KqX0CZ9rqSy0a5vwq,0.0962,https://api.spotify.com/v1/audio-analysis/7Mom3KqX0CZ9rqSy0a5vwq,0.678,148796,0.695,7Mom3KqX0CZ9rqSy0a5vwq,0.0,6,0.118,-5.623,0,0.136,89.951,4,https://api.spotify.com/v1/tracks/7Mom3KqX0CZ9rqSy0a5vwq,audio_features,spotify:track:7Mom3KqX0CZ9rqSy0a5vwq,0.824
832,Florian,5dRuYLuLdVczAME5zKoiEa,0.0115,https://api.spotify.com/v1/audio-analysis/5dRuYLuLdVczAME5zKoiEa,0.438,191207,0.541,5dRuYLuLdVczAME5zKoiEa,0.000572,7,0.0943,-9.536,1,0.0407,92.535,4,https://api.spotify.com/v1/tracks/5dRuYLuLdVczAME5zKoiEa,audio_features,spotify:track:5dRuYLuLdVczAME5zKoiEa,0.102
833,Miranda Johansen,6iBGj2LEMYm9NZiWvdaVvD,0.135,https://api.spotify.com/v1/audio-analysis/6iBGj2LEMYm9NZiWvdaVvD,0.589,338472,0.266,6iBGj2LEMYm9NZiWvdaVvD,0.0742,2,0.0874,-15.525,1,0.0299,108.08,4,https://api.spotify.com/v1/tracks/6iBGj2LEMYm9NZiWvdaVvD,audio_features,spotify:track:6iBGj2LEMYm9NZiWvdaVvD,0.322
834,Miranda Johansen,4e4ZPhfo66N5CY0L4iX0si,0.107,https://api.spotify.com/v1/audio-analysis/4e4ZPhfo66N5CY0L4iX0si,0.754,226653,0.415,4e4ZPhfo66N5CY0L4iX0si,0.116,9,0.18,-11.987,0,0.0313,120.014,4,https://api.spotify.com/v1/tracks/4e4ZPhfo66N5CY0L4iX0si,audio_features,spotify:track:4e4ZPhfo66N5CY0L4iX0si,0.0779
835,Miranda Johansen,6E3zpLAp1Jo1eNTNl0S8Ui,0.243,https://api.spotify.com/v1/audio-analysis/6E3zpLAp1Jo1eNTNl0S8Ui,0.571,261685,0.59,6E3zpLAp1Jo1eNTNl0S8Ui,0.0195,4,0.0798,-12.256,0,0.0299,79.975,4,https://api.spotify.com/v1/tracks/6E3zpLAp1Jo1eNTNl0S8Ui,audio_features,spotify:track:6E3zpLAp1Jo1eNTNl0S8Ui,0.421
836,Miranda Johansen,5Nl97lIEqHxAjfJKaTslSL,0.183,https://api.spotify.com/v1/audio-analysis/5Nl97lIEqHxAjfJKaTslSL,0.502,210000,0.649,5Nl97lIEqHxAjfJKaTslSL,0.000129,4,0.124,-9.986,0,0.056,89.711,4,https://api.spotify.com/v1/tracks/5Nl97lIEqHxAjfJKaTslSL,audio_features,spotify:track:5Nl97lIEqHxAjfJKaTslSL,0.227
837,Miranda Johansen,2toadYvlsrFQdHBCjiCSRU,0.182,https://api.spotify.com/v1/audio-analysis/2toadYvlsrFQdHBCjiCSRU,0.507,259985,0.504,2toadYvlsrFQdHBCjiCSRU,0.0101,11,0.0902,-5.618,0,0.0319,77.943,4,https://api.spotify.com/v1/tracks/2toadYvlsrFQdHBCjiCSRU,audio_features,spotify:track:2toadYvlsrFQdHBCjiCSRU,0.198
838,Miranda Johansen,269wbjOiF7dv6InWNtkQ9k,0.841,https://api.spotify.com/v1/audio-analysis/269wbjOiF7dv6InWNtkQ9k,0.624,192895,0.326,269wbjOiF7dv6InWNtkQ9k,0.00254,11,0.101,-13.788,0,0.0341,113.881,4,https://api.spotify.com/v1/tracks/269wbjOiF7dv6InWNtkQ9k,audio_features,spotify:track:269wbjOiF7dv6InWNtkQ9k,0.253
839,Miranda Johansen,7CyF4mqFWRlSYyFSoctRjE,0.365,https://api.spotify.com/v1/audio-analysis/7CyF4mqFWRlSYyFSoctRjE,0.499,270000,0.329,7CyF4mqFWRlSYyFSoctRjE,0.813,9,0.128,-14.911,1,0.0299,60.001,4,https://api.spotify.com/v1/tracks/7CyF4mqFWRlSYyFSoctRjE,audio_features,spotify:track:7CyF4mqFWRlSYyFSoctRjE,0.254
840,Miranda Johansen,00Cjx5GBkQRBJvqavYXLaB,0.296,https://api.spotify.com/v1/audio-analysis/00Cjx5GBkQRBJvqavYXLaB,0.353,199200,0.416,00Cjx5GBkQRBJvqavYXLaB,0.00853,2,0.092,-15.633,1,0.0356,98.694,4,https://api.spotify.com/v1/tracks/00Cjx5GBkQRBJvqavYXLaB,audio_features,spotify:track:00Cjx5GBkQRBJvqavYXLaB,0.131
841,DABOW,55dObqJybLWm9O06FBDLCP,0.0105,https://api.spotify.com/v1/audio-analysis/55dObqJybLWm9O06FBDLCP,0.602,233565,0.947,55dObqJybLWm9O06FBDLCP,0.881,9,0.35,-4.535,1,0.143,148.907,4,https://api.spotify.com/v1/tracks/55dObqJybLWm9O06FBDLCP,audio_features,spotify:track:55dObqJybLWm9O06FBDLCP,0.359
842,DABOW,62776Y3winOQdRPa4WJoPN,0.359,https://api.spotify.com/v1/audio-analysis/62776Y3winOQdRPa4WJoPN,0.837,201240,0.468,62776Y3winOQdRPa4WJoPN,0.834,1,0.0868,-8.451,0,0.357,129.78,4,https://api.spotify.com/v1/tracks/62776Y3winOQdRPa4WJoPN,audio_features,spotify:track:62776Y3winOQdRPa4WJoPN,0.138
843,DABOW,0j1tfkovkePoRKGxMBLxZi,0.226,https://api.spotify.com/v1/audio-analysis/0j1tfkovkePoRKGxMBLxZi,0.681,182592,0.654,0j1tfkovkePoRKGxMBLxZi,1.73e-06,9,0.192,-6.344,0,0.202,115.735,4,https://api.spotify.com/v1/tracks/0j1tfkovkePoRKGxMBLxZi,audio_features,spotify:track:0j1tfkovkePoRKGxMBLxZi,0.358
844,DABOW,0tyhmhthtlJ674iAERs1gw,0.0068,https://api.spotify.com/v1/audio-analysis/0tyhmhthtlJ674iAERs1gw,0.763,198649,0.911,0tyhmhthtlJ674iAERs1gw,0.697,4,0.298,-4.001,0,0.107,148.015,4,https://api.spotify.com/v1/tracks/0tyhmhthtlJ674iAERs1gw,audio_features,spotify:track:0tyhmhthtlJ674iAERs1gw,0.349
845,DABOW,2scjtPPQK1Oo0sYPqJVuKB,0.00223,https://api.spotify.com/v1/audio-analysis/2scjtPPQK1Oo0sYPqJVuKB,0.553,187464,0.807,2scjtPPQK1Oo0sYPqJVuKB,2.34e-05,4,0.256,-2.781,1,0.233,82.759,4,https://api.spotify.com/v1/tracks/2scjtPPQK1Oo0sYPqJVuKB,audio_features,spotify:track:2scjtPPQK1Oo0sYPqJVuKB,0.0835
